,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
7975,201103.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2394.0
7976,201103.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,10086.0
7977,201103.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,12717.0
7978,201103.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,120042.0
7979,201103.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,121327.0
7980,201103.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,310.0
7981,201103.0,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5135.0
7982,201103.0,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5061.0
7983,201103.0,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5283.0
7984,201103.0,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5498.0
7985,201103.0,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,56921.0
7986,201103.0,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,61874.0
7987,201103.0,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,58031.0
7988,201103.0,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,56940.0
7989,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,11826.0
7990,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,13035.0
7991,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,18533.0
7992,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,18929.0
7993,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,313.0
7994,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,352122.0
7995,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,359645.0
7996,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,5954.0
7997,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,61695.0
7998,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,57664.0
7999,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,2369.0
8000,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,8772.0
8001,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7000.0
8002,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,306.0
8003,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,12670.0
8004,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,12345.0
8005,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,417.0
8006,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,16724.0
8007,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,17715.0
8008,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,215.0
8009,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,8822.0
8010,201103.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,9245.0
8011,201103.0,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,104167.0
8012,201103.0,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,109163.0
8013,201103.0,Virgin America,VX,Virgin America,VX,International,Canada,Deplaned,Low Fare,International,A,2759.0
8014,201103.0,Virgin America,VX,Virgin America,VX,International,Canada,Enplaned,Low Fare,International,A,2860.0
8015,201103.0,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5384.0
8016,201103.0,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,International,A,4796.0
8017,201103.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,7916.0
8018,201103.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,8207.0
8019,201104.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2832.0
8020,201104.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2910.0
8021,201104.0,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 3,E,19483.0
8022,201104.0,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 3,E,20869.0
8023,201104.0,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7014.0
8024,201104.0,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6932.0
8025,201104.0,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,12705.0
8026,201104.0,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,11281.0
8027,201104.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7971.0
8028,201104.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5625.0
8029,201104.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,14696.0
8030,201104.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,15708.0
8031,201104.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,34571.0
8032,201104.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,34403.0
8033,201104.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7585.0
8034,201104.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7617.0
8035,201104.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,4831.0
8036,201104.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,4774.0
8037,201104.0,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,76309.0
8038,201104.0,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,75345.0
8039,201104.0,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,56847.0
8040,201104.0,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,57134.0
8041,201104.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,5734.0
8042,201104.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,5550.0
8043,201104.0,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18189.0
8044,201104.0,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,17709.0
8045,201104.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21636.0
8046,201104.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,18830.0
8047,201104.0,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9713.0
8048,201104.0,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8991.0
8049,201104.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,108537.0
8050,201104.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,108043.0
8051,201104.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,3671.0
8052,201104.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,3438.0
8053,201104.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,10194.0
8054,201104.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,9500.0
8055,201104.0,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,G,9583.0
8056,201104.0,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,G,7428.0
8057,201104.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,17004.0
8058,201104.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17011.0
8059,201104.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7634.0
8060,201104.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,9681.0
8061,201104.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4799.0
8062,201104.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,6130.0
8063,201104.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,3845.0
8064,201104.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,3716.0
8065,201104.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,31723.0
8066,201104.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,31835.0
8067,201104.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,10482.0
8068,201104.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,10314.0
8069,201104.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4429.0
8070,201104.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4674.0
8071,201104.0,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2558.0
8072,201104.0,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,3100.0
8073,201104.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16716.0
8074,201104.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,16822.0
8075,201104.0,Mesa Airlines,YV,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,5136.0
8076,201104.0,Mesa Airlines,YV,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,4920.0
8077,201104.0,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,1477.0
8078,201104.0,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1523.0
8079,201104.0,Miami Air International,GL,Miami Air International,GL,Domestic,US,Enplaned,Other,International,A,226.0
8080,201104.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,11538.0
8081,201104.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10785.0
8082,201104.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,5302.0
8083,201104.0,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,4203.0
8084,201104.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13554.0
8085,201104.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12507.0
8086,201104.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,18445.0
8087,201104.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,18529.0
8088,201104.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,121183.0
8089,201104.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,120900.0
8090,201104.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,1973.0
8091,201104.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,9090.0
8092,201104.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,12322.0
8093,201104.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,120942.0
8094,201104.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,118655.0
8095,201104.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,178.0
8096,201104.0,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6280.0
8097,201104.0,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6000.0
8098,201104.0,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,4863.0
8099,201104.0,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4966.0
8100,201104.0,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,65593.0
8101,201104.0,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,67194.0
8102,201104.0,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,63675.0
8103,201104.0,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,64362.0
8104,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,10853.0
8105,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,10564.0
8106,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,18035.0
8107,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,18438.0
8108,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,256.0
8109,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,342669.0
8110,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,350324.0
8111,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,4855.0
8112,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Low Fare,International,G,58007.0
8113,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,2097.0
8114,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,54974.0
8115,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,2193.0
8116,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9505.0
8117,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7280.0
8118,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,574.0
8119,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,11501.0
8120,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,13238.0
8121,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,158.0
8122,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,28892.0
8123,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,28053.0
8124,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,448.0
8125,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,9994.0
8126,201104.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,9604.0
8127,201104.0,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,48363.0
8128,201104.0,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,49604.0
8129,201104.0,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,65332.0
8130,201104.0,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,66293.0
8131,201104.0,Virgin America,VX,Virgin America,VX,International,Canada,Deplaned,Low Fare,International,A,476.0
8132,201104.0,Virgin America,VX,Virgin America,VX,International,Canada,Enplaned,Low Fare,International,A,370.0
